timestamp,cpu_percent,memory_percent,memory_used_gb,net_sent_mb,net_recv_mb
2025-11-27T20:56:28.303010,0.0,43.4,6.71234130859375,0.0,0.0
2025-11-27T20:56:29.309265,14.0,46.0,7.105800628662109,0.002285003662109375,0.023850440979003906
2025-11-27T20:56:30.310148,19.8,49.8,7.696113586425781,0.0058536529541015625,0.043121337890625
2025-11-27T20:56:31.312038,3.0,49.8,7.70770263671875,0.028827667236328125,1.3615474700927734
2025-11-27T20:56:32.313386,2.4,49.9,7.708831787109375,0.018904685974121094,0.6536664962768555
2025-11-27T20:56:33.314706,2.2,50.0,7.724063873291016,0.005085945129394531,0.1499309539794922
2025-11-27T20:56:34.316170,3.3,49.8,7.702556610107422,0.014986038208007812,0.35060787200927734
2025-11-27T20:56:35.317491,3.9,49.9,7.709186553955078,0.022855758666992188,0.6636180877685547
2025-11-27T20:56:36.318858,3.3,49.9,7.709190368652344,0.0165863037109375,0.6125993728637695
2025-11-27T20:56:37.320391,1.8,49.8,7.7024078369140625,0.01666259765625,0.6400108337402344
2025-11-27T20:56:38.321853,2.1,49.8,7.693752288818359,0.01988506317138672,0.4198446273803711
2025-11-27T20:56:39.323343,4.4,49.7,7.687160491943359,0.004664421081542969,0.14676666259765625
2025-11-27T20:56:40.324656,2.9,49.7,7.681339263916016,0.005626678466796875,0.17226696014404297
2025-11-27T20:56:41.326079,2.4,49.7,7.678398132324219,0.0018596649169921875,0.04893302917480469
2025-11-27T20:56:42.327366,2.9,49.6,7.672718048095703,0.0035610198974609375,0.09390068054199219
2025-11-27T20:56:43.328816,2.7,49.6,7.666675567626953,0.0028781890869140625,0.08687400817871094
2025-11-27T20:56:44.330225,2.6,49.5,7.658824920654297,0.0035877227783203125,0.10089111328125
2025-11-27T20:56:45.331632,3.4,49.6,7.665904998779297,0.0038604736328125,0.09786605834960938
2025-11-27T20:56:46.333103,2.4,49.5,7.653633117675781,0.01166534423828125,0.09879684448242188
2025-11-27T20:56:47.334538,2.6,49.4,7.634471893310547,0.004025459289550781,0.1120758056640625
2025-11-27T20:56:48.335963,2.0,49.4,7.633689880371094,0.005222320556640625,0.13005828857421875
2025-11-27T20:56:49.337292,3.2,49.4,7.63775634765625,0.008212089538574219,0.1335620880126953
2025-11-27T20:56:50.338794,3.1,49.4,7.6369476318359375,0.012204170227050781,0.20029544830322266
2025-11-27T20:56:51.340502,3.4,49.3,7.626319885253906,0.007904052734375,0.17414569854736328
2025-11-27T20:56:52.341948,1.6,49.3,7.626026153564453,0.0065860748291015625,0.19426250457763672
2025-11-27T20:56:53.343311,2.0,49.3,7.625099182128906,0.0061779022216796875,0.14882850646972656
2025-11-27T20:56:54.344786,2.3,49.3,7.629425048828125,0.0056915283203125,0.1597423553466797
2025-11-27T20:56:55.346332,2.4,49.4,7.631927490234375,0.0052509307861328125,0.10511970520019531
2025-11-27T20:56:56.347603,2.3,49.3,7.625865936279297,0.0043392181396484375,0.15154647827148438
2025-11-27T20:56:57.349080,2.4,49.4,7.635753631591797,0.00482177734375,0.13451385498046875
2025-11-27T20:56:58.350546,1.6,49.4,7.635540008544922,0.0044384002685546875,0.14740467071533203
2025-11-27T20:56:59.352072,3.0,49.4,7.641956329345703,0.007833480834960938,0.21804237365722656
2025-11-27T20:57:00.353470,3.4,49.5,7.6515655517578125,0.0054264068603515625,0.14992904663085938
2025-11-27T20:57:01.354920,2.0,49.5,7.6470794677734375,0.004848480224609375,0.13224124908447266
2025-11-27T20:57:02.356389,1.3,49.4,7.645435333251953,0.005024909973144531,0.13763809204101562
2025-11-27T20:57:03.357844,2.7,49.4,7.6455535888671875,0.0054988861083984375,0.16960525512695312
