timestamp,cpu_percent,memory_percent,memory_used_gb,net_sent_mb,net_recv_mb
2025-11-27T23:00:55.350797,0.0,17.5,2.710407257080078,0.0,0.0
2025-11-27T23:00:56.363843,14.2,19.8,3.0548477172851562,0.0040435791015625,0.005726814270019531
2025-11-27T23:00:57.365472,10.6,19.8,3.067584991455078,0.0004253387451171875,0.0008554458618164062
2025-11-27T23:00:58.367149,1.6,19.8,3.0675582885742188,0.0019540786743164062,0.0002536773681640625
2025-11-27T23:00:59.368368,7.2,20.7,3.200458526611328,0.0026617050170898438,0.007943153381347656
2025-11-27T23:01:00.370839,3.9,20.7,3.205585479736328,0.006717681884765625,0.010050773620605469
2025-11-27T23:01:01.371411,19.3,27.4,4.236507415771484,0.004853248596191406,0.009473800659179688
2025-11-27T23:01:02.372045,2.6,27.9,4.3123779296875,0.023288726806640625,1.0090627670288086
2025-11-27T23:01:03.372475,1.0,28.0,4.322746276855469,0.06426429748535156,4.42913818359375
2025-11-27T23:01:04.372961,1.5,28.0,4.322181701660156,0.04191398620605469,4.41240119934082
2025-11-27T23:01:05.373355,10.2,28.1,4.339771270751953,0.0367279052734375,4.215601921081543
2025-11-27T23:01:06.373770,29.7,28.1,4.347698211669922,0.0362548828125,4.262753486633301
2025-11-27T23:01:07.374210,17.2,30.6,4.731945037841797,0.02452850341796875,2.483654022216797
2025-11-27T23:01:08.374702,20.8,31.1,4.814746856689453,0.03608417510986328,3.215839385986328
2025-11-27T23:01:09.375706,14.3,31.3,4.8344573974609375,0.039669036865234375,3.593229293823242
2025-11-27T23:01:10.376938,16.6,31.3,4.834693908691406,0.04118061065673828,3.3975353240966797
2025-11-27T23:01:11.377412,20.2,31.4,4.847862243652344,0.03420066833496094,4.2790117263793945
2025-11-27T23:01:12.378818,9.3,31.4,4.853954315185547,0.0410614013671875,4.042436599731445
2025-11-27T23:01:13.379312,3.4,31.4,4.8580322265625,0.04052925109863281,4.277435302734375
2025-11-27T23:01:14.380577,6.9,31.4,4.8612060546875,0.032318115234375,4.438594818115234
2025-11-27T23:01:15.381051,3.5,31.6,4.883880615234375,0.02807903289794922,3.262744903564453
2025-11-27T23:01:16.381554,6.3,31.7,4.904266357421875,0.034752845764160156,4.810694694519043
2025-11-27T23:01:17.382844,6.2,31.8,4.912731170654297,0.04006004333496094,4.320858001708984
2025-11-27T23:01:18.383316,7.5,31.8,4.913848876953125,0.038486480712890625,4.758578300476074
2025-11-27T23:01:19.383991,3.9,31.8,4.914684295654297,0.04899787902832031,3.58090877532959
2025-11-27T23:01:20.384457,5.0,31.9,4.936317443847656,0.05698108673095703,3.9723615646362305
2025-11-27T23:01:21.384839,5.4,31.9,4.936943054199219,0.03911590576171875,4.632465362548828
2025-11-27T23:01:22.385219,3.4,31.8,4.913906097412109,0.03892707824707031,4.53311824798584
2025-11-27T23:01:23.385666,5.4,31.8,4.918540954589844,0.03574562072753906,4.947456359863281
2025-11-27T23:01:24.386175,4.1,31.9,4.9310302734375,0.0318145751953125,4.318852424621582
2025-11-27T23:01:25.386592,6.8,32.0,4.949306488037109,0.036609649658203125,3.8632631301879883
2025-11-27T23:01:26.387246,19.0,31.9,4.939189910888672,0.0416259765625,4.552257537841797
2025-11-27T23:01:27.387623,6.3,32.1,4.957653045654297,0.044101715087890625,4.605878829956055
2025-11-27T23:01:28.388006,5.6,32.0,4.953922271728516,0.036993980407714844,4.821611404418945
2025-11-27T23:01:29.388412,4.8,32.1,4.961803436279297,0.045264244079589844,4.405089378356934
2025-11-27T23:01:30.388978,3.0,32.2,4.9777069091796875,0.025484085083007812,1.778921127319336
2025-11-27T23:01:31.390584,3.9,32.2,4.979297637939453,0.05524253845214844,1.7064380645751953
2025-11-27T23:01:32.391965,4.7,32.2,4.973339080810547,0.037883758544921875,1.8394412994384766
