timestamp,epoch,batch,loss,accuracy,learning_rate
2025-12-04T20:57:12.447630,23,1,6.712433815002441,0.0,0.001
2025-12-04T20:57:13.074825,23,2,6.036551475524902,1.5625,0.001
2025-12-04T20:57:13.702791,23,3,5.901383876800537,3.125,0.001
2025-12-04T20:57:14.333211,23,4,5.3218536376953125,3.90625,0.001
2025-12-04T20:57:14.993694,23,5,5.191278457641602,5.0,0.001
2025-12-04T20:57:15.659120,23,6,4.395486831665039,5.729166666666667,0.001
2025-12-04T20:57:16.287381,23,7,3.9455161094665527,7.142857142857143,0.001
2025-12-04T20:57:16.908563,23,8,3.7345378398895264,8.984375,0.001
2025-12-04T20:57:17.533743,23,9,3.231985569000244,10.069444444444445,0.001
2025-12-04T20:57:18.162576,23,10,3.1318750381469727,11.5625,0.001
2025-12-04T20:57:18.784831,23,11,3.4683115482330322,12.215909090909092,0.001
2025-12-04T20:57:19.386588,23,12,3.244882345199585,12.239583333333334,0.001
2025-12-04T20:57:19.985221,23,13,2.873457193374634,13.461538461538462,0.001
2025-12-04T20:57:20.598463,23,14,2.826843500137329,13.839285714285714,0.001
2025-12-04T20:57:21.217838,23,15,3.0297648906707764,15.0,0.001
2025-12-04T20:57:21.836043,23,16,2.7457756996154785,15.0390625,0.001
2025-12-04T20:57:22.465880,23,17,3.026944160461426,15.073529411764707,0.001
2025-12-04T20:57:23.071858,23,18,2.885162353515625,15.277777777777779,0.001
2025-12-04T20:57:23.675147,23,19,2.6279053688049316,15.953947368421053,0.001
2025-12-04T20:57:24.279433,23,20,2.7670602798461914,16.5625,0.001
2025-12-04T20:57:24.885704,23,21,2.8171544075012207,17.113095238095237,0.001
2025-12-04T20:57:25.487890,23,22,2.6899595260620117,17.47159090909091,0.001
2025-12-04T20:57:26.090400,23,23,2.767460823059082,17.79891304347826,0.001
2025-12-04T20:57:26.689431,23,24,2.644221782684326,18.229166666666668,0.001
2025-12-04T20:57:27.296759,23,25,2.636943817138672,18.5,0.001
2025-12-04T20:57:27.922470,23,26,2.802398443222046,18.75,0.001
2025-12-04T20:57:28.581870,23,27,2.459900140762329,19.328703703703702,0.001
2025-12-04T20:57:29.207027,23,28,2.8627185821533203,19.754464285714285,0.001
2025-12-04T20:57:29.811597,23,29,2.9399304389953613,19.612068965517242,0.001
2025-12-04T20:57:30.416948,23,30,2.475306510925293,20.104166666666668,0.001
2025-12-04T20:57:31.022281,23,31,3.6833949089050293,20.262096774193548,0.001
2025-12-04T20:57:31.629701,23,32,3.2247447967529297,20.3125,0.001
2025-12-04T20:57:32.240246,23,33,3.4970521926879883,20.265151515151516,0.001
2025-12-04T20:57:32.865220,23,34,3.4094581604003906,20.128676470588236,0.001
2025-12-04T20:57:33.475252,23,35,6.094289302825928,20.089285714285715,0.001
2025-12-04T20:57:34.090726,23,36,6.265532970428467,19.70486111111111,0.001
2025-12-04T20:57:34.705836,23,37,6.152372360229492,19.847972972972972,0.001
2025-12-04T20:57:35.364181,23,38,5.905133247375488,19.81907894736842,0.001
2025-12-04T20:57:36.031319,23,39,5.277902603149414,20.03205128205128,0.001
2025-12-04T20:57:36.672588,23,40,5.621196746826172,19.84375,0.001
2025-12-04T20:57:37.314116,23,41,6.126943588256836,19.588414634146343,0.001
2025-12-04T20:57:37.938595,23,42,4.433027267456055,19.419642857142858,0.001
2025-12-04T20:57:38.560206,23,43,5.214382171630859,19.33139534883721,0.001
2025-12-04T20:57:39.213589,23,44,4.431309700012207,19.176136363636363,0.001
2025-12-04T20:57:39.844598,23,45,4.530775547027588,18.88888888888889,0.001
2025-12-04T20:57:40.485712,23,46,4.000359535217285,18.682065217391305,0.001
2025-12-04T20:57:41.121398,23,47,4.383793830871582,18.48404255319149,0.001
2025-12-04T20:57:41.751612,23,48,3.593376636505127,18.489583333333332,0.001
2025-12-04T20:57:42.387945,23,49,3.6795475482940674,18.431122448979593,0.001
2025-12-04T20:57:43.012428,23,50,2.976944923400879,18.6875,0.001
2025-12-04T20:57:43.635962,23,51,3.317293405532837,18.627450980392158,0.001
2025-12-04T20:57:44.265436,23,52,3.72988224029541,18.509615384615383,0.001
2025-12-04T20:57:44.905249,23,53,3.3496432304382324,18.39622641509434,0.001
2025-12-04T20:57:45.530078,23,54,3.2338058948516846,18.46064814814815,0.001
2025-12-04T20:57:46.147079,23,55,3.224407434463501,18.46590909090909,0.001
2025-12-04T20:57:46.759637,23,56,2.9478681087493896,18.694196428571427,0.001
2025-12-04T20:57:47.369332,23,57,2.8379855155944824,18.859649122807017,0.001
2025-12-04T20:57:47.971675,23,58,3.156419038772583,19.01939655172414,0.001
2025-12-04T20:57:48.578419,23,59,3.262665271759033,19.12076271186441,0.001
2025-12-04T20:57:49.188430,23,60,2.655055522918701,19.427083333333332,0.001
2025-12-04T20:57:49.793675,23,61,3.2481677532196045,19.364754098360656,0.001
2025-12-04T20:57:50.401525,23,62,3.821284294128418,19.405241935483872,0.001
