timestamp,epoch,batch,loss,accuracy,learning_rate
2025-11-27T09:45:00.173210,0,1,5.565617561340332,0.0,0.001
2025-11-27T09:45:01.608769,0,2,6.272745609283447,0.78125,0.001
2025-11-27T09:45:03.030375,0,3,6.691644668579102,1.0416666666666667,0.001
2025-11-27T09:45:04.442397,0,4,7.01699686050415,1.171875,0.001
2025-11-27T09:45:05.856077,0,5,6.711014747619629,0.9375,0.001
2025-11-27T09:45:07.269932,0,6,6.443292617797852,0.78125,0.001
2025-11-27T09:45:08.722989,0,7,6.109866619110107,0.8928571428571429,0.001
2025-11-27T09:45:10.175470,0,8,5.884068489074707,0.78125,0.001
2025-11-27T09:45:11.590056,0,9,5.472498416900635,0.6944444444444444,0.001
2025-11-27T09:45:13.030862,0,10,5.765013694763184,0.625,0.001
2025-11-27T09:45:14.477287,0,11,6.309182167053223,0.5681818181818182,0.001
2025-11-27T09:45:15.896913,0,12,5.499889373779297,0.5208333333333334,0.001
2025-11-27T09:45:17.306655,0,13,5.984194755554199,0.4807692307692308,0.001
2025-11-27T09:45:18.717473,0,14,6.567190647125244,0.44642857142857145,0.001
2025-11-27T09:45:20.127667,0,15,5.59111213684082,0.5208333333333334,0.001
2025-11-27T09:45:21.540061,0,16,6.444243431091309,0.48828125,0.001
2025-11-27T09:45:22.978066,0,17,6.168254375457764,0.5514705882352942,0.001
2025-11-27T09:45:24.393273,0,18,6.123602390289307,0.6076388888888888,0.001
2025-11-27T09:45:25.818826,0,19,5.5143890380859375,0.7401315789473685,0.001
2025-11-27T09:45:27.276224,0,20,6.008652687072754,0.703125,0.001
2025-11-27T09:45:28.753583,0,21,5.624295234680176,0.7440476190476191,0.001
2025-11-27T09:45:30.202917,0,22,5.938721656799316,0.78125,0.001
2025-11-27T09:45:31.664917,0,23,5.706286430358887,0.7472826086956522,0.001
2025-11-27T09:45:33.093565,0,24,5.282596111297607,0.78125,0.001
2025-11-27T09:45:34.505954,0,25,5.982337951660156,0.75,0.001
2025-11-27T09:45:35.933056,0,26,6.174319744110107,0.7211538461538461,0.001
2025-11-27T09:45:37.426742,0,27,6.062180042266846,0.6944444444444444,0.001
2025-11-27T09:45:38.886852,0,28,6.373319625854492,0.6696428571428571,0.001
2025-11-27T09:45:40.346603,0,29,5.783255577087402,0.646551724137931,0.001
2025-11-27T09:45:41.772695,0,30,5.515631675720215,0.7291666666666666,0.001
2025-11-27T09:45:43.181890,0,31,5.269611358642578,0.7056451612903226,0.001
2025-11-27T09:45:44.595916,0,32,5.397150039672852,0.732421875,0.001
2025-11-27T09:45:46.011201,0,33,5.359955310821533,0.7102272727272727,0.001
2025-11-27T09:45:47.422692,0,34,5.8502726554870605,0.6893382352941176,0.001
2025-11-27T09:45:48.843060,0,35,5.479648113250732,0.7142857142857143,0.001
2025-11-27T09:45:50.257071,0,36,5.721796035766602,0.7378472222222222,0.001
2025-11-27T09:45:51.680919,0,37,5.465801239013672,0.7179054054054054,0.001
2025-11-27T09:45:53.099712,0,38,5.628134250640869,0.6990131578947368,0.001
2025-11-27T09:45:54.512472,0,39,5.798246383666992,0.6810897435897436,0.001
2025-11-27T09:45:55.930083,0,40,5.585888862609863,0.703125,0.001
2025-11-27T09:45:57.416752,0,41,5.638621807098389,0.7240853658536586,0.001
2025-11-27T09:45:58.859852,0,42,5.371428966522217,0.7068452380952381,0.001
2025-11-27T09:46:00.271082,0,43,5.481174468994141,0.7267441860465116,0.001
2025-11-27T09:46:01.682869,0,44,5.697174549102783,0.7102272727272727,0.001
2025-11-27T09:46:03.076401,0,45,5.385009765625,0.7291666666666666,0.001
2025-11-27T09:46:04.521801,0,46,5.582372665405273,0.7472826086956522,0.001
2025-11-27T09:46:05.932800,0,47,5.418737411499023,0.7313829787234043,0.001
2025-11-27T09:46:07.336722,0,48,5.425959587097168,0.7486979166666666,0.001
2025-11-27T09:46:08.744585,0,49,5.519033908843994,0.7653061224489796,0.001
2025-11-27T09:46:10.185565,0,50,5.598309516906738,0.75,0.001
2025-11-27T09:46:11.636731,0,51,5.502073287963867,0.7352941176470589,0.001
2025-11-27T09:46:13.049633,0,52,5.485204696655273,0.7211538461538461,0.001
