timestamp,cpu_percent,memory_percent,memory_used_gb,net_sent_mb,net_recv_mb
2025-11-27T21:15:53.437625,0.0,47.0,5.956756591796875,0.0,0.0
2025-11-27T21:15:54.441612,13.3,52.2,6.78265380859375,0.0107421875,0.01171875
2025-11-27T21:15:55.447324,2.6,51.6,6.7021484375,0.0126953125,0.61328125
2025-11-27T21:15:56.452562,2.3,51.1,6.6184539794921875,0.013671875,0.5380859375
2025-11-27T21:15:57.456606,3.0,51.3,6.6508026123046875,0.0185546875,0.205078125
2025-11-27T21:15:58.458530,1.5,51.1,6.6175384521484375,0.01171875,0.17578125
2025-11-27T21:15:59.461051,3.7,51.0,6.6014556884765625,0.0126953125,0.158203125
2025-11-27T21:16:00.466925,3.1,51.5,6.67633056640625,0.0078125,0.171875
2025-11-27T21:16:01.472204,1.4,51.1,6.6162872314453125,0.0087890625,0.169921875
2025-11-27T21:16:02.476133,1.9,51.0,6.59912109375,0.0078125,0.16015625
2025-11-27T21:16:03.482462,2.1,51.0,6.6043548583984375,0.0087890625,0.1474609375
2025-11-27T21:16:04.488867,1.6,50.9,6.5845947265625,0.009765625,0.1748046875
2025-11-27T21:16:05.494168,2.4,51.1,6.6265716552734375,0.0087890625,0.1904296875
2025-11-27T21:16:06.500536,2.2,51.2,6.628204345703125,0.0126953125,0.19140625
2025-11-27T21:16:07.506164,7.6,50.8,6.573638916015625,0.0107421875,0.1865234375
2025-11-27T21:16:08.511797,1.9,50.8,6.5748138427734375,0.0263671875,0.2236328125
2025-11-27T21:16:09.513856,1.9,50.8,6.5751953125,0.01171875,0.2841796875
2025-11-27T21:16:10.516219,2.3,50.9,6.58099365234375,0.0068359375,0.17578125
2025-11-27T21:16:11.519038,1.3,50.7,6.5464324951171875,0.0078125,0.1337890625
2025-11-27T21:16:12.524154,2.9,50.9,6.5936431884765625,0.0048828125,0.0791015625
2025-11-27T21:16:13.529667,3.0,50.8,6.57818603515625,0.015625,0.109375
2025-11-27T21:16:14.531062,3.8,50.8,6.571136474609375,0.017578125,0.1640625
2025-11-27T21:16:15.532459,2.6,51.1,6.6182861328125,0.0078125,0.150390625
2025-11-27T21:16:16.533987,1.4,50.9,6.5927734375,0.0087890625,0.1083984375
2025-11-27T21:16:17.540342,1.8,50.9,6.5817718505859375,0.0087890625,0.1767578125
2025-11-27T21:16:18.543313,7.4,51.1,6.6233978271484375,0.0244140625,0.205078125
2025-11-27T21:16:19.546614,2.1,51.0,6.5994720458984375,0.009765625,0.1318359375
2025-11-27T21:16:20.550286,8.3,51.2,6.6400146484375,0.0078125,0.123046875
2025-11-27T21:16:21.554235,6.8,51.5,6.6915283203125,0.009765625,0.1748046875
2025-11-27T21:16:22.558474,7.1,51.4,6.6685028076171875,0.0087890625,0.181640625
2025-11-27T21:16:23.564876,2.2,51.3,6.6594696044921875,0.0078125,0.1396484375
2025-11-27T21:16:24.571440,3.1,51.5,6.6768646240234375,0.0068359375,0.1220703125
2025-11-27T21:16:25.577810,2.4,51.3,6.6548614501953125,0.0068359375,0.1337890625
2025-11-27T21:16:26.582993,9.0,51.4,6.6670379638671875,0.0048828125,0.12109375
2025-11-27T21:16:27.586311,10.8,51.4,6.6678314208984375,0.0078125,0.111328125
2025-11-27T21:16:28.591812,5.6,51.4,6.6708831787109375,0.009765625,0.0908203125
2025-11-27T21:16:29.594316,7.8,51.2,6.6327972412109375,0.0087890625,0.1455078125
2025-11-27T21:16:30.596575,11.9,51.4,6.6668701171875,0.0087890625,0.1728515625
2025-11-27T21:16:31.602925,6.1,51.2,6.6257171630859375,0.0068359375,0.134765625
2025-11-27T21:16:32.608118,3.9,51.0,6.6006317138671875,0.009765625,0.1826171875
2025-11-27T21:16:33.610979,5.2,51.3,6.6431732177734375,0.009765625,0.1748046875
2025-11-27T21:16:34.614056,5.0,51.3,6.6435699462890625,0.0087890625,0.1708984375
2025-11-27T21:16:35.616194,2.5,51.3,6.6520843505859375,0.0107421875,0.2021484375
2025-11-27T21:16:36.619105,6.0,51.2,6.6397857666015625,0.01171875,0.15625
2025-11-27T21:16:37.623214,8.6,51.2,6.6435394287109375,0.0224609375,0.1884765625
2025-11-27T21:16:38.628739,8.8,51.3,6.6535797119140625,0.0615234375,0.24609375
2025-11-27T21:16:39.633879,7.7,51.3,6.6592254638671875,0.0322265625,0.2685546875
2025-11-27T21:16:40.640456,4.6,51.3,6.6638641357421875,0.0078125,0.1669921875
2025-11-27T21:16:41.642222,9.3,51.4,6.66595458984375,0.01171875,0.1748046875
2025-11-27T21:16:42.648709,5.3,51.4,6.66827392578125,0.009765625,0.1630859375
2025-11-27T21:16:43.655157,5.5,51.4,6.6692962646484375,0.0107421875,0.2041015625
2025-11-27T21:16:44.659754,3.3,51.4,6.6697235107421875,0.0107421875,0.1875
2025-11-27T21:16:45.665286,4.3,51.4,6.66851806640625,0.0087890625,0.208984375
2025-11-27T21:16:46.666863,3.3,51.3,6.6668243408203125,0.0087890625,0.1572265625
2025-11-27T21:16:47.669066,3.4,51.2,6.640777587890625,0.0087890625,0.1513671875
2025-11-27T21:16:48.674491,3.2,51.4,6.6666107177734375,0.009765625,0.205078125
2025-11-27T21:16:49.682974,2.8,51.4,6.665191650390625,0.0087890625,0.1494140625
2025-11-27T21:16:50.691710,5.8,51.5,6.6813201904296875,0.0087890625,0.1748046875
2025-11-27T21:16:51.697791,3.5,51.4,6.6816253662109375,0.009765625,0.1806640625
2025-11-27T21:16:52.705027,4.7,51.4,6.6708526611328125,0.033203125,0.2529296875
2025-11-27T21:16:53.709271,3.5,51.4,6.676483154296875,0.0107421875,0.19921875
2025-11-27T21:16:54.717168,3.8,51.5,6.689117431640625,0.0205078125,0.1884765625
2025-11-27T21:16:55.723564,6.3,51.5,6.687225341796875,0.0107421875,0.283203125
2025-11-27T21:16:56.727718,3.8,51.5,6.6886138916015625,0.009765625,0.205078125
2025-11-27T21:16:57.732322,4.2,51.5,6.6887359619140625,0.009765625,0.1845703125
2025-11-27T21:16:58.738657,2.8,51.5,6.6885528564453125,0.0087890625,0.1630859375
2025-11-27T21:16:59.741762,4.5,51.5,6.6888580322265625,0.009765625,0.126953125
2025-11-27T21:17:00.746341,4.1,51.5,6.6927947998046875,0.0078125,0.140625
2025-11-27T21:17:01.753809,2.4,51.5,6.694610595703125,0.0078125,0.15234375
2025-11-27T21:17:02.757619,16.2,52.0,6.75872802734375,0.4453125,0.572265625
2025-11-27T21:17:03.764376,5.9,52.0,6.7820587158203125,0.083984375,0.134765625
2025-11-27T21:17:04.771300,3.0,51.8,6.741973876953125,0.087890625,0.1748046875
2025-11-27T21:17:05.774808,5.0,51.9,6.7697296142578125,0.0283203125,0.2255859375
2025-11-27T21:17:06.781999,5.2,52.1,6.790435791015625,0.140625,0.2822265625
2025-11-27T21:17:07.788269,3.4,52.1,6.79205322265625,0.013671875,0.166015625
2025-11-27T21:17:08.791990,2.8,51.9,6.7680816650390625,0.0283203125,0.17578125
2025-11-27T21:17:09.795923,6.4,52.1,6.7920989990234375,0.7412109375,0.2578125
2025-11-27T21:17:10.802247,7.4,52.1,6.808807373046875,0.0078125,0.1171875
2025-11-27T21:17:11.807446,2.2,52.0,6.7825775146484375,0.0068359375,0.13671875
2025-11-27T21:17:12.813744,5.3,52.1,6.7999267578125,0.1416015625,0.3076171875
2025-11-27T21:17:13.816012,4.3,52.0,6.7811737060546875,0.0078125,0.119140625
2025-11-27T21:17:14.822650,5.9,52.3,6.8347320556640625,0.5556640625,0.70703125
2025-11-27T21:17:15.828662,7.5,52.4,6.8414154052734375,0.3935546875,0.115234375
2025-11-27T21:17:16.832875,4.0,52.3,6.825103759765625,0.14453125,0.3017578125
2025-11-27T21:17:17.838962,1.9,52.0,6.78656005859375,0.0087890625,0.197265625
2025-11-27T21:17:18.844099,4.1,52.2,6.8120574951171875,0.052734375,0.294921875
2025-11-27T21:17:19.846825,9.5,52.3,6.8269500732421875,0.630859375,0.703125
2025-11-27T21:17:20.850006,3.2,52.2,6.8197174072265625,0.0068359375,0.130859375
2025-11-27T21:17:21.856692,3.4,52.2,6.8229522705078125,0.2275390625,0.166015625
2025-11-27T21:17:22.862684,2.5,52.0,6.790496826171875,0.1435546875,0.2978515625
2025-11-27T21:17:23.868442,8.4,52.2,6.8232879638671875,0.4970703125,0.568359375
2025-11-27T21:17:24.871938,3.2,52.2,6.8249969482421875,0.0107421875,0.259765625
2025-11-27T21:17:25.878555,3.7,52.3,6.8279266357421875,0.0087890625,0.171875
