timestamp,cpu_percent,memory_percent,memory_used_gb,net_sent_mb,net_recv_mb
2025-11-27T08:33:29.332274,0.0,76.3,4.9909515380859375,0.0,0.0
2025-11-27T08:33:30.332841,19.9,82.5,4.310791015625,0.0126953125,0.0087890625
2025-11-27T08:33:31.339291,25.5,87.3,5.674163818359375,0.02734375,0.009765625
2025-11-27T08:33:32.350543,30.8,99.2,7.7506561279296875,0.001953125,0.0048828125
2025-11-27T08:33:33.372597,13.7,96.2,7.99755859375,0.001953125,0.001953125
2025-11-27T08:33:34.378130,23.2,92.4,8.626739501953125,0.00390625,0.00390625
2025-11-27T08:33:35.380133,10.3,86.8,8.792160034179688,0.005859375,0.0078125
2025-11-27T08:33:36.385390,8.0,87.8,9.025802612304688,0.0029296875,0.0029296875
2025-11-27T08:33:37.386631,3.1,87.8,9.031509399414062,0.00390625,0.0078125
2025-11-27T08:33:38.391968,4.2,88.2,9.125457763671875,0.0029296875,0.0029296875
2025-11-27T08:33:39.394504,1.5,87.7,9.058761596679688,0.0009765625,0.001953125
2025-11-27T08:33:40.397161,3.5,88.3,9.15936279296875,0.00390625,0.0029296875
2025-11-27T08:33:41.402550,4.8,88.5,9.20037841796875,0.001953125,0.001953125
2025-11-27T08:33:42.408139,2.2,88.2,9.164627075195312,0.001953125,0.001953125
2025-11-27T08:33:43.408663,3.7,88.6,9.235244750976562,0.001953125,0.0029296875
2025-11-27T08:33:44.413977,3.2,88.7,9.237457275390625,0.0029296875,0.001953125
2025-11-27T08:33:45.419334,3.9,88.8,9.269683837890625,0.001953125,0.00390625
2025-11-27T08:33:46.422794,1.7,88.7,9.255172729492188,0.0029296875,0.001953125
2025-11-27T08:33:47.428217,6.6,89.0,9.315826416015625,0.0029296875,0.0029296875
2025-11-27T08:33:48.431708,3.7,89.1,9.33111572265625,0.0009765625,0.0009765625
2025-11-27T08:33:49.433274,1.3,88.6,9.261856079101562,0.0029296875,0.0029296875
2025-11-27T08:33:50.435137,3.5,88.9,9.33856201171875,0.0029296875,0.00390625
2025-11-27T08:33:51.440497,6.8,89.1,9.397323608398438,0.0029296875,0.0029296875
2025-11-27T08:33:52.443246,2.2,88.6,9.319229125976562,0.0029296875,0.001953125
2025-11-27T08:33:53.448536,2.7,89.2,9.419540405273438,0.0029296875,0.0029296875
2025-11-27T08:33:54.453850,3.8,89.2,9.416183471679688,0.0029296875,0.0029296875
2025-11-27T08:33:55.454402,3.8,89.3,9.451019287109375,0.0107421875,0.0107421875
2025-11-27T08:33:56.457969,3.5,89.7,9.520095825195312,0.0146484375,0.013671875
2025-11-27T08:33:57.463343,6.7,89.6,9.509475708007812,0.044921875,0.06640625
2025-11-27T08:33:58.467198,3.5,89.1,9.432220458984375,0.0029296875,0.0029296875
2025-11-27T08:33:59.472797,3.6,88.7,9.371856689453125,0.0107421875,0.0068359375
2025-11-27T08:34:00.478448,7.9,89.1,9.44696044921875,0.015625,0.0146484375
2025-11-27T08:34:01.481605,3.5,89.0,9.449249267578125,0.0078125,0.009765625
2025-11-27T08:34:02.486568,3.2,89.0,9.439254760742188,0.001953125,0.00390625
2025-11-27T08:34:03.491803,2.2,89.1,9.470046997070312,0.0048828125,0.00390625
2025-11-27T08:34:04.497145,3.0,89.2,9.483444213867188,0.001953125,0.001953125
2025-11-27T08:34:05.502479,7.1,89.3,9.512863159179688,0.00390625,0.00390625
2025-11-27T08:34:06.507968,2.2,89.4,9.512496948242188,0.0126953125,0.0107421875
2025-11-27T08:34:07.510520,3.8,89.3,9.496490478515625,0.0224609375,0.0400390625
2025-11-27T08:34:08.513253,3.1,89.5,9.525039672851562,0.0029296875,0.001953125
2025-11-27T08:34:09.514677,4.6,89.7,9.576583862304688,0.001953125,0.0029296875
2025-11-27T08:34:10.520086,13.5,89.6,9.570877075195312,0.0029296875,0.001953125
2025-11-27T08:34:11.525681,9.8,88.9,9.476348876953125,0.1328125,0.1552734375
2025-11-27T08:34:12.528302,3.1,88.9,9.483444213867188,0.00390625,0.00390625
2025-11-27T08:34:13.530076,7.0,89.6,9.598831176757812,0.056640625,0.056640625
2025-11-27T08:34:14.533195,11.0,89.2,9.539901733398438,0.0966796875,0.0966796875
2025-11-27T08:34:15.536550,14.6,89.6,9.587005615234375,0.064453125,0.080078125
2025-11-27T08:34:16.541844,7.3,89.8,9.544937133789062,0.0439453125,0.044921875
2025-11-27T08:34:17.547828,8.7,88.9,9.467071533203125,0.046875,0.044921875
2025-11-27T08:34:18.553298,9.8,90.0,9.62701416015625,0.0673828125,0.0830078125
